Day,CASENO,OFFENSE,CVLEGEND,BLKADDR,EVENTDTTM,Latitude,Longitude
Thursday,17028163,DISTURBANCE,DISORDERLY CONDUCT,1600 ASHBY AVE,05/18/2017 12:00:00 AM 14:51,37.853554, -122.276925
Thursday,17034368,VANDALISM,VANDALISM,2200 HAROLD WAY,06/15/2017 12:00:00 AM 13:03,37.8692, -122.269308
Thursday,17011906,THEFT MISD. (UNDER $950),LARCENY,1400 SHATTUCK AVE,03/02/2017 12:00:00 AM 13:30,37.881957, -122.269551
Thursday,17091000,BURGLARY AUTO,BURGLARY - VEHICLE,2200 DWIGHT WAY,05/25/2017 12:00:00 AM 19:40,37.864238, -122.265263
Thursday,17034582,BURGLARY AUTO,BURGLARY - VEHICLE,900 UNIVERSITY AVE,06/15/2017 12:00:00 AM 21:00,37.868273, -122.295963
Thursday,17045086,NARCOTICS,DRUG VIOLATION,1900 ALCATRAZ AVE,08/03/2017 12:00:00 AM 02:01,37.84905, -122.269098
Thursday,17012024,VANDALISM,VANDALISM,1500 HENRY ST,03/02/2017 12:00:00 AM 23:00,37.880075, -122.270476
Thursday,17017648,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1600 SIXTY-THIRD ST,03/30/2017 12:00:00 AM 10:00,Berkeley, CA
Thursday,17043680,FRAUD/FORGERY,FRAUD,2100 DWIGHT WAY,07/27/2017 12:00:00 AM 11:50,37.863977, -122.267307
Thursday,17031193,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1400 UNIVERSITY AVE,06/01/2017 12:00:00 AM 01:00,37.870054, -122.284263
Thursday,17016166,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2100 SAN PABLO AVE,03/23/2017 12:00:00 AM 10:12,37.867533, -122.291719
Thursday,17042228,THEFT MISD. (UNDER $950),LARCENY,2400 SHATTUCK AVE,07/20/2017 12:00:00 AM 11:05,37.865772, -122.267643
Thursday,17040940,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1200 ROSE ST,07/13/2017 12:00:00 AM 20:00,37.876615, -122.291393
Thursday,17046872,BURGLARY AUTO,BURGLARY - VEHICLE,1700 SAN PABLO AVE,08/10/2017 12:00:00 AM 13:15,37.87325, -122.293558
Thursday,17045088,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1900 NINTH ST,08/03/2017 12:00:00 AM 02:30,37.869921, -122.294825
Thursday,17013216,BURGLARY AUTO,BURGLARY - VEHICLE,2400 DURANT AVE,03/09/2017 12:00:00 AM 13:30,37.867513, -122.26127
Thursday,17049968,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,VICENTE ROAD & TUNNEL RD,08/24/2017 12:00:00 AM 00:21,37.853581, -122.235901
Thursday,17034557,VEHICLE STOLEN,MOTOR VEHICLE THEFT,DWIGHT WAY & SHATTUCK AVE,06/15/2017 12:00:00 AM 20:30,37.863959, -122.267432
Thursday,17032776,ASSAULT/BATTERY FEL.,ASSAULT,1000 UNIVERSITY AVE,06/08/2017 12:00:00 AM 01:12,37.868641, -122.29415
Thursday,17029885,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2500 DWIGHT WAY,05/25/2017 12:00:00 AM 20:00,37.865134, -122.258331
Thursday,17043608,NARCOTICS,DRUG VIOLATION,1100 61ST ST,07/27/2017 12:00:00 AM 06:55,Berkeley, CA
Thursday,17029827,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2200 PIEDMONT AVE,05/25/2017 12:00:00 AM 12:00,37.871716, -122.252796
Thursday,17025017,BURGLARY AUTO,BURGLARY - VEHICLE,2300 PROSPECT ST,05/04/2017 12:00:00 AM 07:55,37.869332, -122.25019
Thursday,17039227,THEFT FELONY (OVER $950),LARCENY,1900 SHATTUCK AVE,07/06/2017 12:00:00 AM 22:55,37.873687, -122.268616
Thursday,17028141,ASSAULT/BATTERY MISD.,ASSAULT,1700 ROSE ST,05/18/2017 12:00:00 AM 13:00,37.880027, -122.279976
Thursday,17020543,THEFT MISD. (UNDER $950),LARCENY,2400 TELEGRAPH AVE,04/13/2017 12:00:00 AM 16:23,37.866761, -122.258779
Thursday,17023658,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1800 FAIRVIEW ST,04/27/2017 12:00:00 AM 18:30,37.850434, -122.272607
Thursday,17044078,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2900 FOREST AVE,07/27/2017 12:00:00 AM 19:00,37.861664, -122.24876
Thursday,17045082,DISTURBANCE,DISORDERLY CONDUCT,ALCATRAZ AVENUE & DOVER ST,08/03/2017 12:00:00 AM 01:50,37.84905, -122.269098
Thursday,17036062,DISTURBANCE,DISORDERLY CONDUCT,1500 UNIVERSITY AVE,06/22/2017 12:00:00 AM 20:20,37.870396, -122.281585
Thursday,17032797,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1600 CALIFORNIA ST,06/08/2017 12:00:00 AM 02:07,37.876791, -122.280472
Thursday,17045199,MISSING ADULT,MISSING PERSON,2100 DWIGHT WAY,08/03/2017 12:00:00 AM 15:28,37.863977, -122.267307
Thursday,17090607,BURGLARY AUTO,BURGLARY - VEHICLE,800 POTTER ST,03/23/2017 12:00:00 AM 19:30,37.851255, -122.292509
Thursday,17034423,THEFT MISD. (UNDER $950),LARCENY,1500 SHATTUCK AVE,06/15/2017 12:00:00 AM 15:00,37.880227, -122.26936
Thursday,17039334,DOMESTIC VIOLENCE,FAMILY OFFENSE,2200 M L KING JR WAY,07/06/2017 12:00:00 AM 22:00,Berkeley, CA
Thursday,17090917,BURGLARY AUTO,BURGLARY - VEHICLE,1700 FOURTH ST,04/27/2017 12:00:00 AM 22:50,37.871268, -122.30106
Thursday,17091057,VANDALISM,VANDALISM,2300 SPAULDING AVE,06/01/2017 12:00:00 AM 02:00,37.865795, -122.28044
Thursday,17038487,VANDALISM,VANDALISM,POSEN AVENUE & MONTEREY AVE,06/15/2017 12:00:00 AM 17:00,37.884577, -122.281236
Thursday,17041731,IDENTITY THEFT,FRAUD,1300 VIRGINIA ST,06/29/2017 12:00:00 AM 12:00,37.874095, -122.288542
Thursday,17013168,DOMESTIC VIOLENCE,FAMILY OFFENSE,800 PAGE ST,03/09/2017 12:00:00 AM 11:15,37.876186, -122.30158
Thursday,17090515,BURGLARY AUTO,BURGLARY - VEHICLE,2100 WARD ST,03/09/2017 12:00:00 AM 20:00,37.85948, -122.266689
Thursday,17040899,THEFT FELONY (OVER $950),LARCENY,1300 CALIFORNIA ST,06/15/2017 12:00:00 AM 12:00,37.881612, -122.281885
Thursday,17014754,ROBBERY,ROBBERY,2300 HASTE ST,03/16/2017 12:00:00 AM 20:45,37.865443, -122.263189
Thursday,17033548,BURGLARY AUTO,BURGLARY - VEHICLE,1100 CRAGMONT AVE,06/08/2017 12:00:00 AM 19:00,37.890274, -122.260794
Thursday,17036022,DISTURBANCE,DISORDERLY CONDUCT,2800 PARK ST,06/22/2017 12:00:00 AM 18:53,37.855964, -122.283114
Thursday,17029974,ASSAULT/BATTERY MISD.,ASSAULT,2400 ASHBY AVE,05/18/2017 12:00:00 AM 13:00,37.856111, -122.260248
Thursday,17013223,VANDALISM,VANDALISM,2300 SHATTUCK AVE,03/09/2017 12:00:00 AM 16:15,37.867176, -122.267802
Thursday,17013858,THEFT MISD. (UNDER $950),LARCENY,HASKELL STREET & MABEL ST,03/09/2017 12:00:00 AM 07:30,37.851107, -122.28324
Thursday,17090964,THEFT MISD. (UNDER $950),LARCENY,3018 FULTON STREET E,05/18/2017 12:00:00 AM 20:00,37.855011, -122.263376
Thursday,17021080,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2900 FLORENCE ST,04/13/2017 12:00:00 AM 15:00,37.857792, -122.258537
Thursday,17031282,THEFT MISD. (UNDER $950),LARCENY,2300 SEVENTH ST,06/01/2017 12:00:00 AM 14:26,37.863564, -122.295135
Thursday,17045733,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1800 UNIVERSITY AVE,08/03/2017 12:00:00 AM 21:45,37.871246, -122.274991
Thursday,17036289,BURGLARY AUTO,BURGLARY - VEHICLE,300 MARYLAND AVE,06/22/2017 12:00:00 AM 19:00,Berkeley, CA
Thursday,17019040,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2500 REGENT ST,04/06/2017 12:00:00 AM 01:10,37.865202, -122.257795
Thursday,17022109,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1000 ASHBY AVE,04/20/2017 12:00:00 AM 19:44,37.851653, -122.289194
Thursday,17017886,BURGLARY AUTO,BURGLARY - VEHICLE,2300 DWIGHT WAY,03/30/2017 12:00:00 AM 07:00,37.864535, -122.262993
Thursday,17041562,VANDALISM,VANDALISM,2400 CARLETON ST,07/13/2017 12:00:00 AM 12:00,37.862189, -122.25991
Thursday,17043716,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1300 SUMMIT RD,07/27/2017 12:00:00 AM 18:55,37.886955, -122.24922
Thursday,17091338,THEFT MISD. (UNDER $950),LARCENY,1370 UNIVERSITY AVE,06/15/2017 12:00:00 AM 23:00,37.869986, -122.284805
Thursday,17031279,KIDNAPPING,KIDNAPPING,2800 WOOLSEY ST,06/01/2017 12:00:00 AM 14:10,37.854137, -122.251007
Thursday,17029858,VEHICLE STOLEN,MOTOR VEHICLE THEFT,500 EUCLID AVE,05/25/2017 12:00:00 AM 21:00,37.901879, -122.267142
Thursday,17048281,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2500 BENVENUE AVE,08/17/2017 12:00:00 AM 02:00,37.865535, -122.255235
Thursday,17090851,THEFT MISD. (UNDER $950),LARCENY,1100 JONES ST,04/13/2017 12:00:00 AM 19:00,37.876403, -122.294427
Thursday,17091519,VANDALISM,VANDALISM,1000 CHANNING WAY,08/03/2017 12:00:00 AM 09:00,37.862462, -122.292149
Thursday,17090513,THEFT MISD. (UNDER $950),LARCENY,1500 SHATTUCK AVE,03/09/2017 12:00:00 AM 18:00,37.880227, -122.26936
Thursday,17043723,DISTURBANCE,DISORDERLY CONDUCT,2800 COLLEGE AVE,07/27/2017 12:00:00 AM 19:20,37.859988, -122.253339
Thursday,17031177,NARCOTICS,DRUG VIOLATION,2550 HILBORN RD,06/01/2017 12:00:00 AM 07:12,Berkeley, CA
Thursday,17022035,BURGLARY AUTO,BURGLARY - VEHICLE,CHANNING WAY & BOWDITCH ST,04/20/2017 12:00:00 AM 20:40,37.867209, -122.256554
Thursday,17025079,THEFT FELONY (OVER $950),LARCENY,CEDAR STREET & SHATTUCK AVE,05/04/2017 12:00:00 AM 11:56,37.878423, -122.269023
Thursday,17019931,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1900 ALLSTON WAY,04/06/2017 12:00:00 AM 01:44,37.868785, -122.272701
Thursday,17025220,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1500 ASHBY AVE,05/04/2017 12:00:00 AM 21:00,37.853316, -122.278738
Thursday,17016279,GUN/WEAPON,WEAPONS OFFENSE,CALIFORNIA STREET & WARD ST,03/23/2017 12:00:00 AM 17:53,37.85811, -122.277788
Thursday,17020595,DISTURBANCE,DISORDERLY CONDUCT,BERKELEY WAY & HENRY ST,04/13/2017 12:00:00 AM 21:30,37.872831, -122.269636
Thursday,17019271,THEFT MISD. (UNDER $950),LARCENY,1700 SEVENTH ST,04/06/2017 12:00:00 AM 22:00,37.872431, -122.298007
Thursday,17031219,THEFT FROM AUTO,LARCENY - FROM VEHICLE,900 HEINZ AVE,06/01/2017 12:00:00 AM 04:00,37.853552, -122.291561
Thursday,17029558,THEFT MISD. (UNDER $950),LARCENY,MABEL STREET & RUSSELL ST,05/25/2017 12:00:00 AM 01:33,37.854116, -122.284114
Thursday,17028326,SEXUAL ASSAULT MISD.,SEX CRIME,800 UNIVERSITY AVE,05/11/2017 12:00:00 AM 19:00,37.867723, -122.298406
Thursday,17043664,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,07/27/2017 12:00:00 AM 13:52,37.858079, -122.268016
Thursday,17021861,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,DURANT AVENUE & TELEGRAPH AVE,04/20/2017 12:00:00 AM 01:59,37.867816, -122.258994
Thursday,17090789,BURGLARY AUTO,BURGLARY - VEHICLE,700 HARRISON ST,04/20/2017 12:00:00 AM 09:00,37.880564, -122.304896
Thursday,17026731,BURGLARY AUTO,BURGLARY - VEHICLE,100 SEAWALL DR,05/11/2017 12:00:00 AM 18:30,37.863611, -122.317566
Thursday,17046763,DISTURBANCE,DISORDERLY CONDUCT,SECOND STREET & VIRGINIA ST,08/10/2017 12:00:00 AM 04:14,37.87142, -122.303532
Thursday,17043625,ASSAULT/BATTERY MISD.,ASSAULT,1600 M L KING JR WAY,07/27/2017 12:00:00 AM 09:00,Berkeley, CA
Thursday,17011922,BRANDISHING,WEAPONS OFFENSE,SAN PABLO AVENUE & CHANNING WAY,03/02/2017 12:00:00 AM 16:50,37.862877, -122.290055
Thursday,17023391,ASSAULT/BATTERY FEL.,ASSAULT,HARRISON STREET & TENTH ST,04/27/2017 12:00:00 AM 15:10,37.882024, -122.29756
Thursday,17029814,BURGLARY AUTO,BURGLARY - VEHICLE,100 SOUTHAMPTON AVE,05/25/2017 12:00:00 AM 16:30,37.896688, -122.27456
Thursday,17017700,DOMESTIC VIOLENCE,FAMILY OFFENSE,1400 M L KING JR WAY,03/30/2017 12:00:00 AM 15:00,Berkeley, CA
Thursday,17011897,ASSAULT/BATTERY MISD.,ASSAULT,GILMAN STREET & SAN PABLO AVE,03/02/2017 12:00:00 AM 14:30,37.880468, -122.295876
Thursday,17090732,VANDALISM,VANDALISM,1800 MILVIA ST,04/13/2017 12:00:00 AM 00:00,37.874489, -122.271072
Thursday,17090694,BURGLARY AUTO,BURGLARY - VEHICLE,2500 COLLEGE AVE,04/06/2017 12:00:00 AM 05:00,37.865711, -122.25389
Thursday,17025072,BURGLARY AUTO,BURGLARY - VEHICLE,DURANT AVENUE & SHATTUCK AVE,05/04/2017 12:00:00 AM 10:00,37.8667, -122.267614
Thursday,17028245,BURGLARY AUTO,BURGLARY - VEHICLE,SIXTH STREET & GILMAN ST,05/18/2017 12:00:00 AM 18:30,37.879363, -122.301341
Thursday,17032872,ASSAULT/BATTERY MISD.,ASSAULT,1600 SHATTUCK AVE,06/08/2017 12:00:00 AM 14:26,37.878112, -122.269114
Thursday,17043756,BURGLARY AUTO,BURGLARY - VEHICLE,2100 VINE ST,07/27/2017 12:00:00 AM 22:20,37.880266, -122.269032
Thursday,17046874,NARCOTICS,DRUG VIOLATION,MARKET STREET & 55TH ST,08/10/2017 12:00:00 AM 15:36,Berkeley, CA
Thursday,17046988,VEHICLE STOLEN,MOTOR VEHICLE THEFT,500 NEILSON ST,08/10/2017 12:00:00 AM 21:00,37.898135, -122.286256
Thursday,17047018,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1600 WALNUT ST,08/10/2017 12:00:00 AM 20:00,37.878407, -122.267962
Thursday,17039030,ASSAULT/BATTERY MISD.,ASSAULT,HEARST AVENUE & M L KING JR WAY,07/06/2017 12:00:00 AM 13:42,Berkeley, CA
Thursday,17023401,DISTURBANCE,DISORDERLY CONDUCT,ALLSTON WAY & MILVIA ST,04/27/2017 12:00:00 AM 16:20,37.869057, -122.270463
Thursday,17091137,THEFT MISD. (UNDER $950),LARCENY,2900 HILLEGASS AVE,06/15/2017 12:00:00 AM 03:10,37.858165, -122.255687
Thursday,17027342,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,3000 HARPER ST,05/11/2017 12:00:00 AM 19:00,37.853485, -122.272093
Thursday,17091258,IDENTITY THEFT,FRAUD,2700 STUART ST,06/29/2017 12:00:00 AM 21:35,37.859846, -122.253325
Thursday,17046212,THEFT MISD. (UNDER $950),LARCENY,1400 SEVENTH ST,08/03/2017 12:00:00 AM 12:00,37.87783, -122.299723
Thursday,17031150,NARCOTICS,DRUG VIOLATION,TELEGRAPH AVENUE & DURANT AVE,06/01/2017 12:00:00 AM 00:24,37.867816, -122.258994
Thursday,17017664,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2800 COLLEGE AVE,03/30/2017 12:00:00 AM 03:50,37.859988, -122.253339
Thursday,17017667,BURGLARY AUTO,BURGLARY - VEHICLE,DWIGHT WAY & BOWDITCH ST,03/30/2017 12:00:00 AM 08:40,37.86542, -122.25618
Thursday,17091156,BURGLARY AUTO,BURGLARY - VEHICLE,1300 EVELYN AVE,06/15/2017 12:00:00 AM 23:00,37.881215, -122.29149
Thursday,17040504,NARCOTICS,DRUG VIOLATION,SAN PABLO AVENUE & CHANNING WAY,07/13/2017 12:00:00 AM 02:13,37.862877, -122.290055
Thursday,17034465,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,900 UNIVERSITY AVE,06/15/2017 12:00:00 AM 21:30,37.868273, -122.295963
Thursday,17091001,BURGLARY AUTO,BURGLARY - VEHICLE,ATHERTON STREET & CHANNING WAY,05/25/2017 12:00:00 AM 19:30,37.866174, -122.26454
Thursday,17090962,THEFT FELONY (OVER $950),LARCENY,2000 HEARST AVE,05/18/2017 12:00:00 AM 19:00,37.873639, -122.27064
Thursday,17019105,VANDALISM,VANDALISM,2000 SHATTUCK AVE,04/06/2017 12:00:00 AM 12:00,37.8719, -122.268389
Thursday,17039139,DOMESTIC VIOLENCE,FAMILY OFFENSE,2400 BONAR ST,07/06/2017 12:00:00 AM 21:30,37.863241, -122.286176
Thursday,17021950,BURGLARY AUTO,BURGLARY - VEHICLE,2500 NINTH ST,04/20/2017 12:00:00 AM 11:00,37.860116, -122.29166
Thursday,17037586,DISTURBANCE,DISORDERLY CONDUCT,1500 SOLANO AVE,06/29/2017 12:00:00 AM 19:40,37.890928, -122.287251
Thursday,17090696,THEFT MISD. (UNDER $950),LARCENY,2700 STUART ST,04/06/2017 12:00:00 AM 15:00,37.859846, -122.253325
Thursday,17016333,NARCOTICS,DRUG VIOLATION,800 BOLIVAR DR,03/23/2017 12:00:00 AM 22:49,Berkeley, CA
Thursday,17013227,BURGLARY AUTO,BURGLARY - VEHICLE,CARLETON STREET & SAN PABLO AVE,03/09/2017 12:00:00 AM 15:30,37.858518, -122.288665
Thursday,17025944,FRAUD/FORGERY,FRAUD,1300 SIXTY-SEVENTH ST,04/13/2017 12:00:00 AM 12:56,37.879571, -122.300296
Thursday,17046855,BURGLARY AUTO,BURGLARY - VEHICLE,900 HEINZ AVE,08/10/2017 12:00:00 AM 13:50,37.853552, -122.291561
Thursday,17042097,DISTURBANCE,DISORDERLY CONDUCT,SEVENTH STREET & DWIGHT WAY,07/20/2017 12:00:00 AM 04:03,37.860189, -122.294048
Thursday,17040770,IDENTITY THEFT,FRAUD,800 BOLIVAR DR,07/13/2017 12:00:00 AM 23:50,Berkeley, CA
Thursday,17038993,BRANDISHING,WEAPONS OFFENSE,DWIGHT WAY & ELLSWORTH ST,07/06/2017 12:00:00 AM 10:50,37.864535, -122.262993
Thursday,17045114,BURGLARY AUTO,BURGLARY - VEHICLE,2700 BENVENUE AVE,08/03/2017 12:00:00 AM 05:40,37.861591, -122.254736
Thursday,17090918,THEFT MISD. (UNDER $950),LARCENY,1700 WALNUT ST,05/11/2017 12:00:00 AM 23:15,37.876595, -122.267789
Thursday,17045141,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2500 TELEGRAPH AVE,08/03/2017 12:00:00 AM 01:00,37.865009, -122.258767
Thursday,17044489,VICE,DISORDERLY CONDUCT,1200 HASKELL ST,05/04/2017 12:00:00 AM 15:37,37.850541, -122.286037
Thursday,17045085,BURGLARY AUTO,BURGLARY - VEHICLE,1400 ROSE ST,08/03/2017 12:00:00 AM 02:19,37.877872, -122.285844
Thursday,17025123,BURGLARY AUTO,BURGLARY - VEHICLE,100 SPINNAKER WAY,05/04/2017 12:00:00 AM 13:45,37.870287, -122.316238
Thursday,17048398,ASSAULT/BATTERY MISD.,ASSAULT,1900 BONITA AVE,08/17/2017 12:00:00 AM 15:06,37.873454, -122.27209
Thursday,17035989,THEFT MISD. (UNDER $950),LARCENY,1900 RUSSELL ST,06/22/2017 12:00:00 AM 16:00,37.856132, -122.271292
Thursday,17091202,THEFT MISD. (UNDER $950),LARCENY,SHATTUCK AVENUE & KITTREDGE ST,06/22/2017 12:00:00 AM 22:00,37.868512, -122.26781
Thursday,17022590,FRAUD/FORGERY,FRAUD,2000 CHANNING WAY,04/20/2017 12:00:00 AM 17:00,37.865501, -122.269774
Thursday,17037584,ROBBERY,ROBBERY,2600 HILLEGASS AVE,06/29/2017 12:00:00 AM 19:20,37.863292, -122.256293
Thursday,17011950,BURGLARY AUTO,BURGLARY - VEHICLE,DWIGHT WAY & SHATTUCK AVE,03/02/2017 12:00:00 AM 20:20,37.863959, -122.267432
Thursday,17040830,VEHICLE STOLEN,MOTOR VEHICLE THEFT,CHANNING WAY & BOWDITCH ST,07/13/2017 12:00:00 AM 20:00,37.867209, -122.256554
Thursday,17022000,ASSAULT/BATTERY MISD.,ASSAULT,2400 ASHBY AVE,04/20/2017 12:00:00 AM 17:59,37.856111, -122.260248
Thursday,17035088,SEXUAL ASSAULT FEL.,SEX CRIME,2600 BENVENUE AVE,06/15/2017 12:00:00 AM 00:01,37.863522, -122.254992
Thursday,17011871,DISTURBANCE,DISORDERLY CONDUCT,2500 DANA ST,03/02/2017 12:00:00 AM 06:02,37.864701, -122.260693
Thursday,17037441,NARCOTICS,DRUG VIOLATION,DWIGHT WAY & REGENT ST,06/29/2017 12:00:00 AM 02:48,37.865202, -122.257795
Thursday,17029758,THEFT FELONY (OVER $950),LARCENY,2300 COLLEGE AVE,05/25/2017 12:00:00 AM 22:30,37.868957, -122.254552
Thursday,17011951,THEFT MISD. (UNDER $950),LARCENY,2000 OREGON ST,03/02/2017 12:00:00 AM 19:40,37.857409, -122.268473
Thursday,17014740,THEFT MISD. (UNDER $950),LARCENY,2500 SHATTUCK AVE,03/16/2017 12:00:00 AM 18:30,37.863811, -122.267412
Thursday,17039007,ROBBERY,ROBBERY,1700 FOURTH ST,07/06/2017 12:00:00 AM 12:30,37.871268, -122.30106
Thursday,17091039,IDENTITY THEFT,FRAUD,1500 HOPKINS ST,05/25/2017 12:00:00 AM 11:40,37.881004, -122.283225
Thursday,17017809,VANDALISM,VANDALISM,1900 UNIVERSITY AVE,03/30/2017 12:00:00 AM 19:00,37.871544, -122.272714
Thursday,17028569,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2300 FIFTH ST,05/18/2017 12:00:00 AM 23:00,37.862802, -122.297228
Thursday,17013213,ASSAULT/BATTERY FEL.,ASSAULT,2700 HILLEGASS AVE,03/09/2017 12:00:00 AM 15:50,37.861672, -122.255992
Thursday,17019212,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,04/06/2017 12:00:00 AM 22:30,37.858079, -122.268016
Thursday,17039129,BURGLARY AUTO,BURGLARY - VEHICLE,100 SEAWALL DR,07/06/2017 12:00:00 AM 19:00,37.863611, -122.317566
Thursday,17090759,VANDALISM,VANDALISM,1700 HIGHLAND PL,03/16/2017 12:00:00 AM 08:30,37.877482, -122.256109
Thursday,17017675,DISTURBANCE,DISORDERLY CONDUCT,1200 UNIVERSITY AVE,03/30/2017 12:00:00 AM 13:25,37.869385, -122.28953
Thursday,17090961,BURGLARY AUTO,BURGLARY - VEHICLE,100 SEAWALL DR,05/18/2017 12:00:00 AM 10:30,37.863611, -122.317566
Thursday,17021946,THEFT MISD. (UNDER $950),LARCENY,1800 FOURTH ST,04/20/2017 12:00:00 AM 11:40,37.869944, -122.300636
Thursday,17090802,VANDALISM,VANDALISM,1800 SAN RAMON AVE,03/23/2017 12:00:00 AM 13:00,37.899768, -122.279794
Thursday,17045366,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1200 SEVENTH ST,08/03/2017 12:00:00 AM 18:00,37.881253, -122.300835
Thursday,17040655,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2300 COLLEGE AVE,07/13/2017 12:00:00 AM 00:00,37.868957, -122.254552
Thursday,17011985,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2200 PARKER ST,03/02/2017 12:00:00 AM 23:44,37.862491, -122.2646
Thursday,17036241,IDENTITY THEFT,FRAUD,500 VINCENTE AVE,06/15/2017 12:00:00 AM 00:01,37.899278, -122.283222
Thursday,17013230,THEFT MISD. (UNDER $950),LARCENY,1200 FIFTH ST,03/09/2017 12:00:00 AM 16:45,37.880786, -122.303067
Thursday,17028305,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,200 MARINA BLVD,05/18/2017 12:00:00 AM 17:45,37.868667, -122.313656
Thursday,17032898,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2600 RUSSELL ST,06/08/2017 12:00:00 AM 07:15,37.858165, -122.255687
Thursday,17039067,ROBBERY,ROBBERY,1300 NINTH ST,07/06/2017 12:00:00 AM 16:29,37.879708, -122.297995
Thursday,17019079,DISTURBANCE,DISORDERLY CONDUCT,1000 GILMAN ST,04/06/2017 12:00:00 AM 10:50,37.88015, -122.297446
Thursday,17032618,VANDALISM,VANDALISM,2000 DURANT AVE,05/25/2017 12:00:00 AM 12:00,37.866426, -122.269762
Thursday,17090686,BURGLARY AUTO,BURGLARY - VEHICLE,2900 COLLEGE AVE,04/06/2017 12:00:00 AM 18:05,37.858356, -122.253179
Thursday,17016189,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1800 MILVIA ST,03/23/2017 12:00:00 AM 09:30,37.874489, -122.271072
Thursday,17034343,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2000 ASHBY AVE,06/15/2017 12:00:00 AM 08:30,37.85491, -122.268666
Thursday,17039172,BURGLARY AUTO,BURGLARY - VEHICLE,1100 AMADOR AVE,07/06/2017 12:00:00 AM 07:30,37.88788, -122.272336
Thursday,17016304,BURGLARY AUTO,BURGLARY - VEHICLE,1300 UNIVERSITY AVE,03/23/2017 12:00:00 AM 19:50,37.869764, -122.28655
Thursday,17046159,MISSING JUVENILE,MISSING PERSON,1200 CARRISON ST,04/06/2017 12:00:00 AM 21:00,37.851521, -122.28549
Thursday,17091196,THEFT MISD. (UNDER $950),LARCENY,2500 HILLEGASS AVE,06/15/2017 12:00:00 AM 13:45,37.865149, -122.256487
Thursday,17031221,NARCOTICS,DRUG VIOLATION,2600 TELEGRAPH AVE,06/01/2017 12:00:00 AM 10:34,37.862927, -122.258784
Thursday,17090883,VANDALISM,VANDALISM,2200 MCGEE AVE,05/04/2017 12:00:00 AM 10:20,37.868108, -122.277222
Thursday,17028212,BURGLARY AUTO,BURGLARY - VEHICLE,2400 DURANT AVE,05/18/2017 12:00:00 AM 16:30,37.867513, -122.26127
Thursday,17050181,THEFT MISD. (UNDER $950),LARCENY,2100 SHATTUCK AVE,08/24/2017 12:00:00 AM 21:49,37.871167, -122.268285
Thursday,17013240,GUN/WEAPON,WEAPONS OFFENSE,2300 WARRING ST,03/09/2017 12:00:00 AM 17:31,37.869137, -122.250908
Thursday,17040697,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,3100 SAN PABLO AVE,07/13/2017 12:00:00 AM 17:32,37.821533, -122.276741
Thursday,17091651,BURGLARY AUTO,BURGLARY - VEHICLE,2100 HASTE ST,08/17/2017 12:00:00 AM 11:00,37.864908, -122.267289
Thursday,17022121,IDENTITY THEFT,FRAUD,900 HEINZ AVE,04/20/2017 12:00:00 AM 10:23,37.853552, -122.291561
Thursday,17028317,VANDALISM,VANDALISM,1700 UNIVERSITY AVE,05/18/2017 12:00:00 AM 14:00,37.870948, -122.27733
Thursday,17028221,THEFT MISD. (UNDER $950),LARCENY,900 HEINZ AVE,05/18/2017 12:00:00 AM 20:04,37.853552, -122.291561
